row_id,Consumer,Product,split,Liking,overall_visual_match,overall_visual_match_missing,color_pinkness_match,color_pinkness_match_missing,fat_lean_appearance_match,fat_lean_appearance_match_missing,surface_moisture_shine_match,surface_moisture_shine_match_missing,slice_structure_homogeneity_match,slice_structure_homogeneity_match_missing,overall_texture_match,overall_texture_match_missing,tenderness_softness_match,tenderness_softness_match_missing,firmness_rubberiness_match,firmness_rubberiness_match_missing,dryness_juiciness_match,dryness_juiciness_match_missing,fibrous_stringy_pieces_match,fibrous_stringy_pieces_match_missing,thickness_chew_match,thickness_chew_match_missing,overall_flavor_match,overall_flavor_match_missing,saltiness_match,saltiness_match_missing,ham_taste_match,ham_taste_match_missing,aromatic_smoky_spiced_match,aromatic_smoky_spiced_match_missing,bland_insipid_intensity_match,bland_insipid_intensity_match_missing,offnote_aftertaste_match,offnote_aftertaste_match_missing
2065,H582,J16,holdout,0.23,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
2066,H582,J27,holdout,9.64,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
2067,H582,J31,holdout,9.92,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
2068,H585,J15,train,8.12,4.0,0,3.0,0,6.0,0,3.0,0,3.0,0,6.0,0,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1,4.0,0,5.0,0,4.0,0,3.5,1,3.5,1,3.5,1
2069,H585,J17,train,4.84,2.0,0,3.5,1,2.0,0,2.0,0,2.0,0,5.0,0,5.0,0,3.5,1,6.0,0,3.5,1,3.5,1,2.0,0,1.0,0,3.5,1,3.5,1,3.5,1,3.5,1
2070,H585,J26,train,6.93,4.0,0,6.0,0,5.0,0,3.0,0,6.0,0,3.0,0,3.0,0,3.5,1,3.0,0,3.5,1,3.5,1,5.0,0,5.0,0,6.0,0,3.5,1,3.5,1,3.5,1
2071,H585,J29,train,7.01,6.0,0,6.0,0,6.0,0,5.0,0,5.0,0,5.0,0,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1,3.0,0,2.0,0,6.0,0,3.5,1,3.5,1,3.5,1
2072,H586,J01,train,1.13,3.0,0,6.0,0,4.0,0,1.0,0,2.0,0,1.0,0,2.0,0,3.5,1,1.0,0,3.5,1,1.0,0,1.0,0,1.0,0,2.0,0,3.5,1,3.5,1,3.5,1
2073,H586,J02,train,4.14,2.0,0,2.0,0,2.0,0,1.0,0,1.0,0,1.0,0,1.0,0,3.5,1,1.0,0,3.5,1,2.0,0,4.0,0,3.5,1,4.0,0,3.5,1,3.5,1,3.5,1
2074,H586,J07,train,1.47,2.0,0,3.0,0,2.0,0,3.5,1,3.5,1,3.0,0,6.0,0,3.5,1,2.0,0,3.5,1,2.0,0,2.0,0,2.0,0,3.5,1,3.5,1,3.5,1,3.5,1
2075,H586,J09,train,7.54,3.0,0,5.0,0,3.5,1,3.5,1,2.0,0,4.0,0,5.0,0,3.5,1,3.5,1,3.5,1,3.5,1,5.0,0,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1
2076,H586,J10,train,1.39,3.0,0,4.0,0,3.0,0,3.0,0,3.5,1,2.0,0,2.0,0,3.5,1,2.0,0,3.5,1,3.5,1,2.0,0,2.0,0,2.0,0,3.5,1,3.5,1,2.0,0
2077,H586,J11,train,0.19,1.0,0,2.0,0,4.0,0,3.5,1,1.0,0,1.0,0,1.0,0,1.0,0,3.5,1,3.5,1,3.5,1,1.0,0,3.5,1,1.0,0,3.5,1,3.5,1,3.5,1
2078,H586,J24,train,0.28,4.0,0,6.0,0,3.0,0,6.0,0,3.5,1,3.0,0,4.0,0,3.5,1,6.0,0,3.5,1,3.5,1,1.0,0,3.5,1,1.0,0,3.5,1,3.5,1,1.0,0
2079,H586,J29,train,2.26,3.0,0,3.0,0,3.0,0,6.0,0,2.0,0,2.0,0,2.0,0,1.0,0,6.0,0,3.5,1,3.0,0,1.0,0,2.0,0,2.0,0,3.5,1,2.0,0,3.5,1
2080,H586,J30,train,3.47,3.0,0,4.0,0,3.5,1,3.5,1,2.0,0,6.0,0,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1,3.0,0,2.0,0,3.5,1,3.5,1,3.5,1,3.5,1
2081,H586,J31,train,9.58,4.0,0,4.0,0,4.0,0,6.0,0,3.5,1,6.0,0,6.0,0,3.5,1,6.0,0,3.5,1,6.0,0,3.0,0,5.0,0,2.0,0,3.5,1,3.5,1,3.5,1
2082,H588,J10,train,4.05,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
2083,H588,J28,train,5.61,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
2084,H588,J30,train,3.19,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
2085,H588,J31,train,8.28,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
2086,H589,J05,holdout,7.68,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
2087,H589,J10,holdout,5.53,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
2088,H589,J19,holdout,4.92,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
2089,H589,J20,holdout,6.49,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
2090,H589,J25,holdout,9.87,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
2091,H589,J28,holdout,8.49,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
2092,H589,J31,holdout,7.44,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
2093,H592,J09,train,4.66,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
2094,H593,J01,holdout,7.85,4.0,0,6.0,0,5.0,0,6.0,0,3.0,0,4.0,0,5.0,0,4.0,0,6.0,0,3.5,1,6.0,0,5.0,0,3.5,1,6.0,0,3.5,1,3.5,1,3.5,1
2095,H593,J02,holdout,4.91,2.0,0,3.5,1,3.0,0,2.0,0,1.0,0,3.0,0,4.0,0,5.0,0,2.0,0,3.5,1,3.0,0,2.0,0,3.5,1,2.0,0,3.5,1,2.0,0,3.5,1
2096,H593,J07,holdout,0.21,3.0,0,3.5,1,4.0,0,3.5,1,3.0,0,2.0,0,2.0,0,2.0,0,2.0,0,4.0,0,2.0,0,1.0,0,3.5,1,2.0,0,3.5,1,3.5,1,1.0,0
2097,H593,J10,holdout,6.55,3.0,0,2.0,0,4.0,0,6.0,0,2.0,0,5.0,0,5.0,0,6.0,0,6.0,0,6.0,0,4.0,0,4.0,0,3.0,0,5.0,0,3.5,1,5.0,0,3.5,1
2098,H593,J24,holdout,7.47,3.0,0,3.5,1,3.5,1,2.0,0,4.0,0,4.0,0,5.0,0,5.0,0,2.0,0,3.5,1,4.0,0,5.0,0,3.5,1,6.0,0,3.5,1,3.5,1,6.0,0
2099,H593,J26,holdout,0.48,3.0,0,4.0,0,4.0,0,6.0,0,2.0,0,1.0,0,2.0,0,1.0,0,3.0,0,1.0,0,2.0,0,2.0,0,2.0,0,2.0,0,3.5,1,3.0,0,3.5,1
2100,H593,J28,holdout,3.92,2.0,0,2.0,0,4.0,0,6.0,0,2.0,0,5.0,0,5.0,0,6.0,0,5.0,0,3.5,1,6.0,0,2.0,0,3.0,0,2.0,0,3.5,1,2.0,0,3.5,1
2101,H593,J31,holdout,2.31,2.0,0,3.0,0,2.0,0,5.0,0,1.0,0,3.0,0,4.0,0,4.0,0,5.0,0,2.0,0,2.0,0,1.0,0,3.5,1,1.0,0,3.5,1,2.0,0,1.0,0
2102,H594,J02,train,9.96,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
2103,H594,J07,train,0.23,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
2104,H594,J10,train,8.78,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
2105,H594,J27,train,6.11,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
2106,H594,J29,train,2.44,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
2107,H594,J30,train,5.54,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
2108,H594,J31,train,7.17,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
2109,H597,J01,holdout,7.61,3.0,0,5.0,0,3.5,1,2.0,0,3.5,1,2.0,0,3.5,1,3.5,1,2.0,0,3.5,1,3.5,1,4.0,0,4.0,0,3.5,1,5.0,0,3.5,1,3.5,1
2110,H597,J02,holdout,8.8,4.0,0,4.0,0,3.5,1,3.5,1,3.5,1,2.0,0,3.5,1,3.5,1,1.0,0,3.5,1,1.0,0,3.0,0,4.0,0,3.5,1,2.0,0,3.5,1,3.5,1
2111,H597,J11,holdout,4.68,5.0,0,6.0,0,4.0,0,6.0,0,3.5,1,5.0,0,3.5,1,3.5,1,6.0,0,3.5,1,4.0,0,3.0,0,6.0,0,3.5,1,2.0,0,3.0,0,3.5,1
2112,H597,J20,holdout,5.71,5.0,0,6.0,0,3.5,1,6.0,0,3.5,1,2.0,0,3.5,1,3.5,1,1.0,0,3.5,1,3.0,0,2.0,0,6.0,0,2.0,0,2.0,0,2.0,0,3.5,1
2113,H597,J27,holdout,0.95,1.0,0,2.0,0,1.0,0,1.0,0,3.5,1,1.0,0,3.5,1,3.5,1,1.0,0,3.5,1,3.5,1,1.0,0,3.5,1,1.0,0,2.0,0,2.0,0,2.0,0
2114,H597,J28,holdout,5.88,5.0,0,6.0,0,5.0,0,5.0,0,3.5,1,2.0,0,3.5,1,3.5,1,2.0,0,3.5,1,3.5,1,4.0,0,3.0,0,3.5,1,6.0,0,3.5,1,3.5,1
2115,H597,J30,holdout,6.15,4.0,0,6.0,0,3.5,1,3.0,0,3.5,1,2.0,0,3.5,1,3.5,1,2.0,0,3.5,1,3.5,1,4.0,0,4.0,0,3.5,1,6.0,0,3.5,1,3.5,1
2116,H597,J31,holdout,3.54,5.0,0,6.0,0,3.5,1,5.0,0,3.5,1,2.0,0,3.5,1,3.5,1,1.0,0,3.5,1,3.5,1,2.0,0,2.0,0,3.5,1,6.0,0,3.5,1,3.5,1
2117,H700,J01,train,7.04,3.0,0,2.0,0,5.0,0,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,3.5,1,6.0,0,3.5,1,3.0,0,1.0,0,3.5,1,3.5,1,3.5,1,3.5,1
2118,H700,J09,train,8.21,3.0,0,2.0,0,3.5,1,3.5,1,3.5,1,4.0,0,6.0,0,3.5,1,3.5,1,1.0,0,3.5,1,5.0,0,6.0,0,5.0,0,3.5,1,3.0,0,3.5,1
2119,H700,J26,train,5.63,4.0,0,6.0,0,2.0,0,3.5,1,3.5,1,4.0,0,6.0,0,3.5,1,4.0,0,1.0,0,3.5,1,2.0,0,2.0,0,2.0,0,3.5,1,2.0,0,3.5,1
2120,H700,J27,train,6.72,3.0,0,2.0,0,5.0,0,3.5,1,3.5,1,2.0,0,2.0,0,2.0,0,3.5,1,2.0,0,3.5,1,2.0,0,2.0,0,2.0,0,3.5,1,2.0,0,3.5,1
2121,H701,J01,train,8.04,5.0,0,4.0,0,3.5,1,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,6.0,0,3.5,1,3.5,1,6.0,0,3.5,1,3.5,1
2122,H701,J04,train,9.03,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,5.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,6.0,0,3.5,1,3.5,1,5.0,0,3.5,1,3.5,1
2123,H701,J05,train,9.48,5.0,0,6.0,0,3.5,1,3.5,1,3.5,1,4.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,5.0,0,3.5,1,3.5,1,4.0,0,3.5,1,3.5,1
2124,H701,J06,train,6.84,4.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,5.0,0,3.5,1,3.5,1,6.0,0,3.5,1,3.5,1
2125,H701,J10,train,8.65,4.0,0,4.0,0,3.5,1,3.5,1,4.0,0,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,4.0,0,6.0,0,3.5,1,6.0,0,6.0,0,3.5,1,3.5,1
2126,H701,J15,train,8.53,4.0,0,3.5,1,3.5,1,3.5,1,3.5,1,5.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,6.0,0,3.5,1,3.5,1,6.0,0,3.5,1,3.5,1
2127,H701,J20,train,9.07,4.0,0,3.5,1,3.5,1,3.5,1,3.5,1,5.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,6.0,0,3.5,1,3.5,1,6.0,0,3.5,1,3.5,1
2128,H701,J23,train,4.87,2.0,0,3.5,1,1.0,0,3.5,1,3.5,1,3.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.0,0,3.5,1,3.5,1,2.0,0,3.5,1,3.5,1
2129,H701,J26,train,2.79,3.0,0,2.0,0,3.5,1,3.5,1,3.5,1,2.0,0,2.0,0,3.5,1,3.5,1,3.5,1,1.0,0,1.0,0,3.5,1,1.0,0,1.0,0,1.0,0,3.5,1
2130,H703,J01,train,6.48,3.0,0,1.0,0,6.0,0,3.5,1,3.5,1,3.0,0,3.0,0,3.0,0,3.5,1,3.5,1,3.0,0,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1
2131,H703,J02,train,6.99,2.0,0,1.0,0,6.0,0,3.5,1,3.5,1,2.0,0,2.0,0,3.0,0,3.5,1,1.0,0,2.0,0,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1
2132,H703,J09,train,8.98,4.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.0,0,3.0,0,3.5,1,3.5,1,1.0,0,3.5,1,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1
2133,H703,J15,train,5.86,2.0,0,1.0,0,5.0,0,3.5,1,3.5,1,2.0,0,2.0,0,3.0,0,3.5,1,5.0,0,2.0,0,3.0,0,1.0,0,6.0,0,3.5,1,3.5,1,3.5,1
2134,H703,J17,train,6.25,1.0,0,1.0,0,2.0,0,3.5,1,3.5,1,3.0,0,5.0,0,3.5,1,3.5,1,1.0,0,4.0,0,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1
2135,H703,J30,train,7.11,2.0,0,1.0,0,5.0,0,3.5,1,3.5,1,3.0,0,5.0,0,3.5,1,3.5,1,1.0,0,3.5,1,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1
2136,H704,J02,train,8.19,4.0,0,5.0,0,3.5,1,6.0,0,2.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,2.0,0,2.0,0,2.0,0,3.5,1,2.0,0,2.0,0
2137,H704,J04,train,9.42,3.0,0,3.5,1,2.0,0,6.0,0,2.0,0,5.0,0,6.0,0,3.5,1,3.5,1,3.5,1,5.0,0,5.0,0,6.0,0,3.5,1,3.5,1,4.0,0,6.0,0
2138,H704,J05,train,4.45,3.0,0,4.0,0,2.0,0,6.0,0,3.5,1,2.0,0,2.0,0,3.5,1,3.5,1,3.5,1,1.0,0,2.0,0,4.0,0,2.0,0,3.5,1,2.0,0,3.5,1
2139,H704,J21,train,9.89,2.0,0,2.0,0,3.5,1,3.0,0,2.0,0,5.0,0,6.0,0,3.5,1,4.0,0,3.5,1,5.0,0,4.0,0,5.0,0,4.0,0,3.5,1,3.5,1,3.5,1
2140,H704,J26,train,1.99,1.0,0,2.0,0,3.5,1,1.0,0,3.5,1,1.0,0,1.0,0,3.5,1,1.0,0,3.5,1,1.0,0,1.0,0,4.0,0,1.0,0,3.5,1,1.0,0,1.0,0
2141,H704,J30,train,7.79,3.0,0,4.0,0,3.5,1,2.0,0,3.5,1,5.0,0,6.0,0,3.5,1,4.0,0,3.5,1,5.0,0,5.0,0,4.0,0,3.5,1,3.5,1,3.5,1,6.0,0
2142,H705,J03,train,7.79,5.0,0,6.0,0,3.5,1,3.5,1,6.0,0,2.0,0,3.5,1,3.5,1,3.5,1,1.0,0,3.5,1,5.0,0,6.0,0,5.0,0,3.5,1,3.5,1,3.5,1
2143,H705,J04,train,4.71,5.0,0,3.5,1,3.5,1,3.5,1,5.0,0,4.0,0,5.0,0,6.0,0,3.5,1,5.0,0,4.0,0,6.0,0,6.0,0,6.0,0,3.5,1,5.0,0,3.5,1
2144,H705,J05,train,7.43,4.0,0,6.0,0,3.0,0,3.5,1,3.0,0,3.0,0,3.5,1,3.5,1,3.5,1,2.0,0,4.0,0,3.0,0,3.5,1,4.0,0,3.5,1,3.5,1,3.5,1
2145,H705,J21,train,6.29,3.0,0,3.0,0,3.5,1,3.5,1,2.0,0,2.0,0,3.5,1,5.0,0,3.5,1,1.0,0,3.5,1,3.0,0,2.0,0,4.0,0,3.5,1,3.0,0,3.5,1
2146,H707,J01,holdout,8.78,2.0,0,3.5,1,1.0,0,3.5,1,2.0,0,5.0,0,2.0,0,2.0,0,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1,3.5,1
2147,H707,J02,holdout,4.57,3.0,0,6.0,0,2.0,0,3.5,1,3.5,1,2.0,0,3.5,1,3.5,1,3.5,1,3.5,1,2.0,0,2.0,0,3.5,1,2.0,0,3.5,1,2.0,0,3.5,1
2148,H707,J03,holdout,9.63,5.0,0,3.5,1,6.0,0,4.0,0,3.5,1,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
2149,H707,J09,holdout,8.91,2.0,0,2.0,0,3.5,1,2.0,0,3.5,1,3.0,0,3.5,1,4.0,0,2.0,0,3.5,1,3.0,0,5.0,0,3.5,1,3.5,1,6.0,0,4.0,0,3.5,1
2150,H707,J19,holdout,1.15,1.0,0,3.5,1,1.0,0,1.0,0,2.0,0,1.0,0,2.0,0,1.0,0,1.0,0,3.5,1,1.0,0,1.0,0,3.5,1,1.0,0,3.5,1,1.0,0,3.5,1
2151,H707,J24,holdout,9.48,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1,3.5,1
2152,H707,J26,holdout,2.98,2.0,0,3.5,1,2.0,0,2.0,0,2.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,6.0,0,1.0,0,1.0,0,2.0,0,3.5,1,3.5,1,3.5,1
2153,H707,J27,holdout,4.8,3.0,0,6.0,0,2.0,0,3.5,1,2.0,0,3.0,0,4.0,0,3.0,0,3.5,1,3.5,1,2.0,0,1.0,0,3.5,1,1.0,0,3.5,1,1.0,0,3.5,1
2154,H707,J30,holdout,8.74,4.0,0,3.5,1,5.0,0,3.5,1,3.5,1,3.0,0,3.5,1,4.0,0,2.0,0,3.5,1,3.0,0,2.0,0,3.5,1,3.0,0,3.5,1,3.5,1,3.5,1
2155,H707,J31,holdout,9.35,4.0,0,5.0,0,5.0,0,3.0,0,3.5,1,4.0,0,3.5,1,5.0,0,3.5,1,3.5,1,4.0,0,2.0,0,3.5,1,3.0,0,2.0,0,3.5,1,3.5,1
2156,H708,J01,train,4.48,4.0,0,4.0,0,5.0,0,5.0,0,3.5,1,3.0,0,2.0,0,3.5,1,3.0,0,2.0,0,3.5,1,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,3.5,1
2157,H708,J02,train,4.66,5.0,0,3.5,1,5.0,0,3.5,1,3.5,1,3.0,0,3.0,0,3.5,1,3.0,0,3.5,1,3.5,1,2.0,0,3.0,0,2.0,0,2.0,0,2.0,0,3.5,1
2158,H708,J09,train,9.92,4.0,0,4.0,0,5.0,0,3.5,1,3.5,1,5.0,0,5.0,0,3.5,1,4.0,0,6.0,0,3.5,1,6.0,0,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1
2159,H708,J10,train,7.01,2.0,0,3.5,1,2.0,0,3.5,1,3.5,1,3.0,0,5.0,0,3.5,1,3.0,0,3.5,1,3.5,1,2.0,0,4.0,0,3.5,1,2.0,0,3.5,1,3.5,1
2160,H708,J19,train,7.86,2.0,0,3.5,1,2.0,0,3.5,1,3.5,1,3.0,0,4.0,0,3.5,1,3.0,0,2.0,0,3.5,1,3.0,0,3.5,1,4.0,0,2.0,0,3.5,1,3.5,1
2161,H708,J22,train,4.87,4.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.0,0,3.5,1,3.5,1,4.0,0,3.5,1,2.0,0,2.0,0,3.5,1,3.5,1,2.0,0,2.0,0,3.5,1
2162,H708,J23,train,2.86,2.0,0,2.0,0,3.5,1,1.0,0,3.5,1,3.0,0,3.5,1,3.5,1,4.0,0,3.5,1,3.5,1,2.0,0,3.0,0,2.0,0,1.0,0,2.0,0,3.5,1
2163,H708,J26,train,2.43,2.0,0,3.5,1,2.0,0,3.5,1,3.5,1,2.0,0,1.0,0,3.5,1,2.0,0,1.0,0,3.5,1,1.0,0,1.0,0,3.5,1,1.0,0,2.0,0,5.0,0
2164,H709,J01,holdout,5.69,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
2165,H711,J01,train,2.61,3.0,0,6.0,0,6.0,0,3.0,0,3.5,1,1.0,0,1.0,0,3.5,1,1.0,0,3.5,1,3.5,1,2.0,0,3.5,1,2.0,0,3.5,1,3.5,1,3.5,1
2166,H711,J05,train,6.95,5.0,0,6.0,0,3.5,1,5.0,0,3.5,1,5.0,0,6.0,0,3.5,1,5.0,0,3.5,1,3.5,1,4.0,0,3.0,0,5.0,0,3.5,1,3.5,1,3.5,1
2167,H711,J15,train,1.46,5.0,0,6.0,0,6.0,0,3.5,1,3.5,1,3.0,0,4.0,0,3.5,1,2.0,0,3.5,1,3.5,1,2.0,0,1.0,0,5.0,0,3.5,1,3.5,1,3.5,1
2168,H711,J19,train,6.79,4.0,0,6.0,0,6.0,0,2.0,0,3.5,1,6.0,0,6.0,0,3.5,1,2.0,0,3.5,1,3.5,1,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1
2169,H712,J02,holdout,2.49,5.0,0,4.0,0,6.0,0,3.5,1,5.0,0,3.0,0,3.0,0,2.0,0,3.5,1,5.0,0,3.5,1,2.0,0,5.0,0,2.0,0,3.5,1,2.0,0,3.5,1
2170,H712,J04,holdout,8.1,5.0,0,4.0,0,6.0,0,5.0,0,6.0,0,3.0,0,3.0,0,3.0,0,3.5,1,3.5,1,3.5,1,3.0,0,5.0,0,3.0,0,3.5,1,3.0,0,6.0,0
2171,H712,J05,holdout,7.5,4.0,0,3.0,0,4.0,0,3.5,1,5.0,0,5.0,0,3.5,1,6.0,0,3.0,0,3.5,1,2.0,0,3.0,0,5.0,0,3.0,0,3.5,1,3.0,0,3.5,1
2172,H712,J14,holdout,4.8,5.0,0,5.0,0,6.0,0,3.5,1,4.0,0,3.0,0,4.0,0,3.0,0,3.5,1,6.0,0,4.0,0,3.0,0,3.0,0,3.0,0,3.5,1,3.0,0,3.5,1
2173,H712,J15,holdout,3.14,5.0,0,5.0,0,6.0,0,3.5,1,5.0,0,4.0,0,5.0,0,5.0,0,5.0,0,3.5,1,5.0,0,2.0,0,5.0,0,2.0,0,3.5,1,3.0,0,1.0,0
2174,H712,J19,holdout,6.63,4.0,0,3.0,0,6.0,0,3.5,1,4.0,0,4.0,0,5.0,0,3.0,0,3.5,1,6.0,0,3.5,1,3.0,0,5.0,0,3.0,0,3.5,1,3.0,0,3.5,1
2175,H712,J30,holdout,6.01,5.0,0,6.0,0,6.0,0,3.5,1,5.0,0,4.0,0,5.0,0,3.0,0,5.0,0,3.5,1,4.0,0,2.0,0,5.0,0,2.0,0,3.5,1,2.0,0,3.5,1
2176,H713,J01,train,5.64,5.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.0,0,3.0,0,3.0,0,3.5,1,3.5,1,3.0,0,4.0,0,2.0,0,3.5,1,6.0,0,3.0,0,3.5,1
2177,H713,J10,train,8.5,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,5.0,0,6.0,0,3.5,1,3.0,0,3.5,1,3.5,1,5.0,0,6.0,0,3.5,1,5.0,0,3.5,1,3.5,1
2178,H713,J15,train,4.06,3.0,0,2.0,0,3.5,1,3.5,1,4.0,0,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,1.0,0,3.5,1,3.5,1,1.0,0,2.0,0,3.5,1
2179,H713,J17,train,7.76,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.0,0,2.0,0,3.5,1,2.0,0,3.5,1,3.5,1
